<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.02	10:30:00	0.80424	0.80461	0.80412	0.80448	370	0	5
2025.12.02	10:45:00	0.80447	0.80459	0.80425	0.80451	479	0	5
2025.12.02	11:00:00	0.80451	0.80454	0.80417	0.80454	447	0	5
2025.12.02	11:15:00	0.80455	0.80519	0.80437	0.80465	428	0	5
2025.12.02	11:30:00	0.80465	0.80466	0.80445	0.80450	296	0	5
2025.12.02	11:45:00	0.80450	0.80473	0.80399	0.80422	353	0	5
2025.12.02	12:00:00	0.80422	0.80484	0.80404	0.80465	461	0	5
2025.12.02	12:15:00	0.80465	0.80532	0.80465	0.80486	546	0	5
2025.12.02	12:30:00	0.80486	0.80495	0.80464	0.80465	308	0	5
2025.12.02	12:45:00	0.80465	0.80512	0.80457	0.80490	390	0	5
2025.12.02	13:00:00	0.80490	0.80508	0.80474	0.80476	305	0	5
2025.12.02	13:15:00	0.80476	0.80481	0.80464	0.80468	224	0	5
2025.12.02	13:30:00	0.80468	0.80478	0.80457	0.80461	285	0	5
2025.12.02	13:45:00	0.80461	0.80471	0.80436	0.80447	355	0	5
2025.12.02	14:00:00	0.80447	0.80480	0.80440	0.80479	407	0	5
2025.12.02	14:15:00	0.80479	0.80485	0.80434	0.80452	382	0	5
2025.12.02	14:30:00	0.80452	0.80461	0.80422	0.80429	343	0	5
2025.12.02	14:45:00	0.80429	0.80451	0.80414	0.80430	494	0	5
2025.12.02	15:00:00	0.80429	0.80486	0.80420	0.80461	568	0	5
2025.12.02	15:15:00	0.80460	0.80470	0.80442	0.80464	405	0	5
2025.12.02	15:30:00	0.80464	0.80474	0.80439	0.80459	382	0	5
2025.12.02	15:45:00	0.80459	0.80494	0.80442	0.80444	493	0	5
2025.12.02	16:00:00	0.80444	0.80468	0.80417	0.80444	699	0	5
2025.12.02	16:15:00	0.80444	0.80483	0.80431	0.80435	632	0	5
2025.12.02	16:30:00	0.80435	0.80460	0.80422	0.80431	742	0	5
2025.12.02	16:45:00	0.80431	0.80449	0.80414	0.80429	772	0	5
2025.12.02	17:00:00	0.80429	0.80490	0.80429	0.80485	839	0	5
2025.12.02	17:15:00	0.80485	0.80504	0.80466	0.80466	704	0	5
2025.12.02	17:30:00	0.80463	0.80463	0.80303	0.80362	809	0	5
2025.12.02	17:45:00	0.80362	0.80451	0.80349	0.80447	989	0	5
2025.12.02	18:00:00	0.80446	0.80459	0.80413	0.80423	878	0	5
2025.12.02	18:15:00	0.80423	0.80456	0.80416	0.80428	574	0	5
2025.12.02	18:30:00	0.80428	0.80444	0.80401	0.80437	513	0	5
2025.12.02	18:45:00	0.80437	0.80479	0.80420	0.80466	758	0	5
2025.12.02	19:00:00	0.80466	0.80479	0.80446	0.80464	546	0	5
2025.12.02	19:15:00	0.80465	0.80487	0.80433	0.80444	411	0	5
2025.12.02	19:30:00	0.80444	0.80452	0.80399	0.80408	413	0	5
2025.12.02	19:45:00	0.80408	0.80418	0.80395	0.80402	421	0	5
2025.12.02	20:00:00	0.80402	0.80409	0.80382	0.80393	432	0	5
2025.12.02	20:15:00	0.80393	0.80412	0.80385	0.80410	295	0	5
2025.12.02	20:30:00	0.80410	0.80447	0.80407	0.80446	327	0	5
2025.12.02	20:45:00	0.80446	0.80449	0.80407	0.80408	387	0	5
2025.12.02	21:00:00	0.80408	0.80408	0.80371	0.80371	428	0	5
2025.12.02	21:15:00	0.80371	0.80372	0.80351	0.80364	266	0	5
2025.12.02	21:30:00	0.80364	0.80377	0.80356	0.80357	298	0	5
2025.12.02	21:45:00	0.80357	0.80366	0.80297	0.80322	529	0	5
2025.12.02	22:00:00	0.80322	0.80322	0.80271	0.80290	478	0	5
2025.12.02	22:15:00	0.80290	0.80324	0.80289	0.80323	312	0	5
2025.12.02	22:30:00	0.80323	0.80329	0.80291	0.80297	255	0	5
2025.12.02	22:45:00	0.80295	0.80305	0.80280	0.80299	327	0	5
2025.12.02	23:00:00	0.80299	0.80333	0.80299	0.80331	286	0	5
2025.12.02	23:15:00	0.80331	0.80331	0.80305	0.80308	126	0	5
2025.12.02	23:30:00	0.80308	0.80325	0.80308	0.80318	171	0	5
