<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.11	10:00:00	143.890	143.945	143.200	143.238	3680	0	6
2025.04.11	10:15:00	143.238	143.424	142.933	142.990	3274	0	6
2025.04.11	10:30:00	142.990	143.231	142.853	143.131	3489	0	6
2025.04.11	10:45:00	143.132	143.220	142.800	142.830	3419	0	6
2025.04.11	11:00:00	142.835	143.085	142.421	142.916	4872	0	6
2025.04.11	11:15:00	142.916	143.026	142.560	142.647	3753	0	6
2025.04.11	11:30:00	142.647	142.736	142.260	142.347	3856	0	6
2025.04.11	11:45:00	142.356	142.423	142.065	142.414	3890	0	6
2025.04.11	12:00:00	142.414	142.706	142.335	142.558	3699	0	6
2025.04.11	12:15:00	142.557	142.618	142.275	142.365	3276	0	6
2025.04.11	12:30:00	142.365	142.462	142.209	142.335	2943	0	6
2025.04.11	12:45:00	142.335	142.534	142.065	142.520	3597	0	6
2025.04.11	13:00:00	142.518	142.865	142.518	142.682	3899	0	6
2025.04.11	13:15:00	142.682	142.910	142.559	142.892	2824	0	6
2025.04.11	13:30:00	142.881	143.221	142.793	143.098	2758	0	6
2025.04.11	13:45:00	143.098	143.117	142.873	142.992	3092	0	6
2025.04.11	14:00:00	142.992	143.043	142.712	142.759	2723	0	6
2025.04.11	14:15:00	142.759	142.959	142.580	142.645	2815	0	6
2025.04.11	14:30:00	142.645	142.827	142.614	142.762	2726	0	6
2025.04.11	14:45:00	142.762	142.833	142.502	142.607	2793	0	6
2025.04.11	15:00:00	142.607	142.873	142.603	142.676	3307	0	6
2025.04.11	15:15:00	142.676	142.862	142.572	142.816	2892	0	6
2025.04.11	15:30:00	142.816	142.962	142.615	142.875	3818	0	6
2025.04.11	15:45:00	142.875	142.936	142.403	142.522	3491	0	6
2025.04.11	16:00:00	142.522	142.641	142.217	142.260	4101	0	6
2025.04.11	16:15:00	142.261	142.631	142.224	142.553	3427	0	6
2025.04.11	16:30:00	142.558	143.553	142.346	142.868	4881	0	6
2025.04.11	16:45:00	142.879	143.357	142.857	143.104	4767	0	6
2025.04.11	17:00:00	143.106	143.200	142.835	142.877	4348	0	6
2025.04.11	17:15:00	142.875	143.096	142.849	143.020	4368	0	6
2025.04.11	17:30:00	143.019	143.367	142.955	143.349	3544	0	6
2025.04.11	17:45:00	143.333	143.610	143.281	143.531	2959	0	6
2025.04.11	18:00:00	143.530	143.662	143.374	143.534	3134	0	6
2025.04.11	18:15:00	143.533	143.721	143.504	143.556	2925	0	6
2025.04.11	18:30:00	143.556	143.560	143.406	143.412	2714	0	6
2025.04.11	18:45:00	143.412	143.583	143.302	143.576	2693	0	6
2025.04.11	19:00:00	143.579	143.757	143.568	143.743	2590	0	6
2025.04.11	19:15:00	143.743	143.985	143.692	143.889	2524	0	6
2025.04.11	19:30:00	143.890	143.944	143.793	143.864	2538	0	6
2025.04.11	19:45:00	143.864	143.878	143.732	143.782	2657	0	6
2025.04.11	20:00:00	143.782	143.845	143.743	143.803	2719	0	6
2025.04.11	20:15:00	143.803	143.960	143.771	143.862	2329	0	6
2025.04.11	20:30:00	143.863	143.939	143.686	143.875	3109	0	6
2025.04.11	20:45:00	143.880	144.201	143.855	144.134	2885	0	6
2025.04.11	21:00:00	144.134	144.170	143.980	144.023	2711	0	6
2025.04.11	21:15:00	144.024	144.085	143.874	143.951	2335	0	6
2025.04.11	21:30:00	143.951	144.003	143.860	143.908	2225	0	6
2025.04.11	21:45:00	143.908	143.944	143.728	143.806	1982	0	6
2025.04.11	22:00:00	143.806	143.849	143.704	143.721	1565	0	6
2025.04.11	22:15:00	143.721	143.760	143.582	143.635	1723	0	6
2025.04.11	22:30:00	143.635	143.712	143.602	143.615	2145	0	6
2025.04.11	22:45:00	143.615	143.657	143.512	143.600	1919	0	6
2025.04.11	23:00:00	143.597	143.647	143.516	143.518	863	0	6
2025.04.11	23:15:00	143.519	143.566	143.483	143.537	599	0	6
2025.04.11	23:30:00	143.537	143.651	143.520	143.591	720	0	6
2025.04.11	23:45:00	143.591	143.629	143.426	143.453	754	0	6
2025.04.14	00:00:00	143.870	143.954	143.870	143.874	262	0	6
2025.04.14	00:15:00	143.893	143.928	143.857	143.898	66	0	6
2025.04.14	00:30:00	143.898	143.987	143.857	143.882	499	0	13
2025.04.14	00:45:00	143.868	143.946	143.585	143.713	746	0	16
2025.04.14	01:00:00	143.714	144.061	143.671	144.001	1043	0	6
2025.04.14	01:15:00	144.000	144.008	143.594	143.631	1543	0	6
2025.04.14	01:30:00	143.631	143.690	143.516	143.646	1603	0	6
2025.04.14	01:45:00	143.646	143.735	143.508	143.658	1267	0	6
2025.04.14	02:00:00	143.654	143.703	143.580	143.641	1800	0	6
2025.04.14	02:15:00	143.641	143.858	143.581	143.825	1537	0	6
2025.04.14	02:30:00	143.825	143.897	143.738	143.762	1437	0	6
2025.04.14	02:45:00	143.762	143.838	143.642	143.693	1981	0	6
2025.04.14	03:00:00	143.692	143.745	143.308	143.455	3400	0	6
2025.04.14	03:15:00	143.457	143.475	143.266	143.309	2616	0	6
2025.04.14	03:30:00	143.312	143.372	143.142	143.311	2232	0	6
2025.04.14	03:45:00	143.311	143.339	142.892	142.905	2814	0	6
2025.04.14	04:00:00	142.904	142.972	142.565	142.722	2707	0	6
2025.04.14	04:15:00	142.722	142.747	142.338	142.443	2893	0	6
2025.04.14	04:30:00	142.444	142.587	142.249	142.515	3014	0	6
2025.04.14	04:45:00	142.515	142.703	142.384	142.674	2469	0	6
2025.04.14	05:00:00	142.675	142.748	142.572	142.683	1981	0	6
2025.04.14	05:15:00	142.683	142.932	142.683	142.822	1903	0	6
2025.04.14	05:30:00	142.822	142.929	142.759	142.918	1889	0	6
2025.04.14	05:45:00	142.918	142.997	142.801	142.965	1677	0	6
2025.04.14	06:00:00	142.963	143.054	142.711	143.012	2140	0	6
2025.04.14	06:15:00	143.012	143.134	142.961	143.079	1520	0	6
2025.04.14	06:30:00	143.078	143.192	143.074	143.123	1347	0	6
2025.04.14	06:45:00	143.123	143.147	143.020	143.022	1241	0	6
2025.04.14	07:00:00	143.022	143.200	143.022	143.065	1083	0	6
2025.04.14	07:15:00	143.065	143.077	142.714	143.033	1643	0	6
2025.04.14	07:30:00	143.033	143.090	142.939	143.038	1208	0	6
2025.04.14	07:45:00	143.038	143.153	143.011	143.037	1214	0	6
