<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.13	11:15:00	2912.75	2914.67	2912.35	2913.75	2036	0	18
2025.02.13	11:30:00	2913.76	2915.00	2912.80	2914.06	1976	0	18
2025.02.13	11:45:00	2914.06	2918.29	2914.05	2915.36	2418	0	18
2025.02.13	12:00:00	2915.36	2917.94	2913.89	2916.94	1904	0	18
2025.02.13	12:15:00	2916.94	2918.17	2915.30	2915.99	1342	0	18
2025.02.13	12:30:00	2915.99	2918.39	2915.38	2918.17	1857	0	18
2025.02.13	12:45:00	2918.17	2919.44	2917.11	2917.98	2086	0	18
2025.02.13	13:00:00	2917.98	2918.24	2916.58	2917.69	1780	0	18
2025.02.13	13:15:00	2917.69	2918.31	2915.80	2916.81	1619	0	18
2025.02.13	13:30:00	2916.81	2918.19	2916.36	2917.77	1836	0	18
2025.02.13	13:45:00	2917.77	2918.09	2915.37	2917.96	3437	0	18
2025.02.13	14:00:00	2917.96	2920.33	2915.67	2919.42	2712	0	18
2025.02.13	14:15:00	2919.42	2919.64	2917.21	2917.89	2081	0	18
2025.02.13	14:30:00	2917.89	2921.29	2917.87	2919.64	2645	0	18
2025.02.13	14:45:00	2919.64	2920.13	2917.14	2917.68	2547	0	18
2025.02.13	15:00:00	2917.70	2917.94	2912.98	2915.42	4013	0	18
2025.02.13	15:15:00	2915.42	2916.75	2911.06	2911.51	3846	0	18
2025.02.13	15:30:00	2911.51	2917.62	2908.36	2912.65	5500	0	18
2025.02.13	15:45:00	2912.60	2913.07	2905.87	2908.52	4670	0	18
2025.02.13	16:00:00	2908.52	2912.99	2906.55	2911.67	4388	0	18
2025.02.13	16:15:00	2911.67	2913.57	2909.02	2909.36	4533	0	18
2025.02.13	16:30:00	2909.33	2916.40	2907.84	2914.31	5138	0	18
2025.02.13	16:45:00	2914.31	2917.33	2913.31	2915.11	3801	0	18
2025.02.13	17:00:00	2915.08	2919.07	2914.52	2918.82	4448	0	18
2025.02.13	17:15:00	2918.83	2919.70	2915.86	2916.14	3346	0	18
2025.02.13	17:30:00	2916.14	2919.88	2915.47	2917.08	3762	0	18
2025.02.13	17:45:00	2917.08	2920.92	2916.67	2920.22	3158	0	18
2025.02.13	18:00:00	2920.20	2920.83	2918.71	2919.95	2953	0	18
2025.02.13	18:15:00	2919.95	2919.95	2916.62	2917.76	3544	0	18
2025.02.13	18:30:00	2917.73	2917.86	2915.55	2916.48	2671	0	18
2025.02.13	18:45:00	2916.48	2916.48	2913.00	2913.81	2572	0	18
2025.02.13	19:00:00	2913.82	2916.80	2913.51	2916.30	2421	0	18
2025.02.13	19:15:00	2916.29	2917.29	2914.90	2916.38	1971	0	18
2025.02.13	19:30:00	2916.40	2917.22	2914.74	2916.31	1935	0	18
2025.02.13	19:45:00	2916.31	2919.09	2916.05	2918.96	2859	0	18
2025.02.13	20:00:00	2918.96	2918.99	2915.92	2915.92	1949	0	18
2025.02.13	20:15:00	2915.92	2917.66	2914.85	2917.05	2527	0	18
2025.02.13	20:30:00	2916.99	2919.70	2914.32	2918.07	2960	0	18
2025.02.13	20:45:00	2918.08	2925.30	2917.48	2924.05	3247	0	18
2025.02.13	21:00:00	2924.04	2926.58	2923.89	2926.36	2340	0	18
2025.02.13	21:15:00	2926.43	2927.17	2924.43	2926.43	1871	0	18
2025.02.13	21:30:00	2926.43	2927.07	2925.80	2926.47	1656	0	18
2025.02.13	21:45:00	2926.46	2927.37	2925.30	2926.87	2027	0	18
2025.02.13	22:00:00	2926.87	2926.87	2925.10	2926.31	1792	0	18
2025.02.13	22:15:00	2926.31	2928.78	2925.62	2925.90	2130	0	18
2025.02.13	22:30:00	2925.92	2928.59	2925.73	2927.92	2592	0	18
2025.02.13	22:45:00	2927.92	2928.92	2924.78	2928.42	2874	0	18
2025.02.13	23:00:00	2928.42	2928.98	2928.25	2928.44	904	0	18
2025.02.13	23:15:00	2928.43	2928.99	2928.09	2928.42	712	0	18
2025.02.13	23:30:00	2928.42	2929.53	2928.25	2929.32	698	0	18
2025.02.13	23:45:00	2929.32	2929.40	2928.51	2928.89	324	0	18
2025.02.14	01:00:00	2928.08	2928.32	2927.46	2928.06	346	0	18
2025.02.14	01:15:00	2928.06	2931.27	2927.95	2930.78	875	0	18
2025.02.14	01:30:00	2930.78	2932.27	2930.58	2931.21	887	0	18
2025.02.14	01:45:00	2931.21	2932.11	2930.68	2931.10	871	0	18
2025.02.14	02:00:00	2931.10	2931.49	2927.52	2927.81	1480	0	18
2025.02.14	02:15:00	2927.81	2929.11	2927.65	2928.35	1338	0	18
2025.02.14	02:30:00	2928.35	2929.05	2927.63	2928.26	1472	0	18
2025.02.14	02:45:00	2928.26	2928.61	2927.75	2927.84	701	0	18
2025.02.14	03:00:00	2927.81	2933.40	2927.81	2931.54	3145	0	18
2025.02.14	03:15:00	2931.54	2933.79	2930.89	2931.71	3015	0	18
2025.02.14	03:30:00	2931.64	2932.48	2930.03	2930.43	2964	0	18
2025.02.14	03:45:00	2930.43	2931.87	2928.50	2929.86	2398	0	18
2025.02.14	04:00:00	2929.86	2930.49	2926.57	2928.02	2614	0	18
2025.02.14	04:15:00	2928.02	2928.37	2925.95	2927.66	2235	0	18
2025.02.14	04:30:00	2927.66	2928.55	2926.18	2927.14	2860	0	18
2025.02.14	04:45:00	2927.14	2928.45	2926.85	2927.30	2018	0	18
2025.02.14	05:00:00	2927.26	2930.13	2927.18	2928.97	2046	0	18
2025.02.14	05:15:00	2929.03	2930.36	2928.31	2928.91	1869	0	18
2025.02.14	05:30:00	2928.91	2929.14	2923.45	2924.18	1500	0	18
2025.02.14	05:45:00	2924.18	2925.76	2923.27	2924.43	1746	0	18
2025.02.14	06:00:00	2924.43	2925.95	2923.85	2924.85	1227	0	18
2025.02.14	06:15:00	2924.85	2927.20	2924.83	2926.24	1263	0	18
2025.02.14	06:30:00	2926.24	2927.29	2925.78	2927.10	1062	0	18
2025.02.14	06:45:00	2927.10	2929.15	2926.91	2928.53	1789	0	18
2025.02.14	07:00:00	2928.53	2929.35	2927.84	2928.70	1748	0	18
2025.02.14	07:15:00	2928.66	2929.37	2928.21	2928.63	1421	0	18
2025.02.14	07:30:00	2928.63	2929.99	2926.73	2929.84	2515	0	18
2025.02.14	07:45:00	2929.84	2932.39	2929.41	2930.94	2678	0	18
2025.02.14	08:00:00	2930.94	2932.73	2929.92	2931.28	3425	0	18
2025.02.14	08:15:00	2931.26	2933.47	2930.84	2933.22	2959	0	18
2025.02.14	08:30:00	2933.22	2936.48	2932.54	2936.48	2553	0	18
2025.02.14	08:45:00	2936.49	2936.81	2933.37	2934.27	2815	0	18
2025.02.14	09:00:00	2934.33	2934.41	2932.05	2933.14	2580	0	18
2025.02.14	09:15:00	2933.14	2933.88	2930.58	2932.31	2782	0	18
2025.02.14	09:30:00	2932.31	2934.33	2931.95	2932.92	2286	0	18
2025.02.14	09:45:00	2932.92	2935.14	2930.85	2931.84	2090	0	18
2025.02.14	10:00:00	2931.81	2936.10	2930.80	2936.09	2596	0	18
