<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.29	03:30:00	1.17175	1.17214	1.17163	1.17195	1724	0	1
2025.09.29	03:45:00	1.17195	1.17232	1.17195	1.17215	1741	0	1
2025.09.29	04:00:00	1.17216	1.17216	1.17142	1.17149	2055	0	1
2025.09.29	04:15:00	1.17148	1.17194	1.17147	1.17185	1913	0	1
2025.09.29	04:30:00	1.17184	1.17254	1.17173	1.17227	2384	0	1
2025.09.29	04:45:00	1.17226	1.17247	1.17195	1.17230	1929	0	1
2025.09.29	05:00:00	1.17230	1.17275	1.17223	1.17230	1955	0	1
2025.09.29	05:15:00	1.17228	1.17273	1.17223	1.17236	2021	0	1
2025.09.29	05:30:00	1.17235	1.17277	1.17230	1.17260	1508	0	1
2025.09.29	05:45:00	1.17262	1.17283	1.17253	1.17258	1684	0	1
2025.09.29	06:00:00	1.17260	1.17283	1.17254	1.17279	1476	0	1
2025.09.29	06:15:00	1.17277	1.17292	1.17264	1.17287	1222	0	1
2025.09.29	06:30:00	1.17286	1.17294	1.17252	1.17281	1145	0	1
2025.09.29	06:45:00	1.17279	1.17284	1.17248	1.17249	1232	0	1
2025.09.29	07:00:00	1.17251	1.17258	1.17225	1.17255	1360	0	1
2025.09.29	07:15:00	1.17255	1.17270	1.17251	1.17260	1087	0	1
2025.09.29	07:30:00	1.17259	1.17286	1.17256	1.17271	1150	0	1
2025.09.29	07:45:00	1.17272	1.17330	1.17266	1.17269	1501	0	1
2025.09.29	08:00:00	1.17268	1.17332	1.17266	1.17311	1728	0	1
2025.09.29	08:15:00	1.17311	1.17318	1.17273	1.17276	1514	0	1
2025.09.29	08:30:00	1.17277	1.17325	1.17239	1.17261	2600	0	1
2025.09.29	08:45:00	1.17260	1.17295	1.17237	1.17284	2524	0	1
2025.09.29	09:00:00	1.17280	1.17287	1.17212	1.17231	3227	0	1
2025.09.29	09:15:00	1.17229	1.17255	1.17214	1.17226	2544	0	1
2025.09.29	09:30:00	1.17226	1.17257	1.17221	1.17239	2459	0	1
2025.09.29	09:45:00	1.17241	1.17242	1.17178	1.17196	2740	0	1
2025.09.29	10:00:00	1.17192	1.17306	1.17172	1.17294	3476	0	1
2025.09.29	10:15:00	1.17292	1.17330	1.17277	1.17310	2950	0	1
2025.09.29	10:30:00	1.17309	1.17319	1.17220	1.17257	2989	0	1
2025.09.29	10:45:00	1.17256	1.17321	1.17252	1.17271	2743	0	1
2025.09.29	11:00:00	1.17269	1.17279	1.17233	1.17262	2805	0	1
2025.09.29	11:15:00	1.17263	1.17289	1.17075	1.17137	3159	0	1
2025.09.29	11:30:00	1.17139	1.17201	1.17138	1.17188	2605	0	1
2025.09.29	11:45:00	1.17189	1.17239	1.17185	1.17234	2412	0	1
2025.09.29	12:00:00	1.17236	1.17259	1.17205	1.17213	2466	0	1
2025.09.29	12:15:00	1.17215	1.17262	1.17195	1.17239	2443	0	1
2025.09.29	12:30:00	1.17240	1.17243	1.17195	1.17212	2283	0	1
2025.09.29	12:45:00	1.17213	1.17214	1.17166	1.17176	2563	0	1
2025.09.29	13:00:00	1.17175	1.17192	1.17153	1.17187	2207	0	1
2025.09.29	13:15:00	1.17184	1.17206	1.17168	1.17195	2108	0	1
2025.09.29	13:30:00	1.17195	1.17201	1.17157	1.17168	2123	0	1
2025.09.29	13:45:00	1.17168	1.17216	1.17166	1.17198	2012	0	1
2025.09.29	14:00:00	1.17199	1.17203	1.17128	1.17135	2480	0	1
2025.09.29	14:15:00	1.17134	1.17162	1.17096	1.17097	2375	0	1
2025.09.29	14:30:00	1.17096	1.17169	1.17091	1.17154	2713	0	1
2025.09.29	14:45:00	1.17152	1.17309	1.17116	1.17289	3464	0	1
2025.09.29	15:00:00	1.17289	1.17342	1.17199	1.17245	3901	0	1
2025.09.29	15:15:00	1.17245	1.17280	1.17185	1.17211	2999	0	1
2025.09.29	15:30:00	1.17213	1.17390	1.17184	1.17360	3700	0	1
2025.09.29	15:45:00	1.17361	1.17511	1.17357	1.17495	4677	0	1
2025.09.29	16:00:00	1.17496	1.17514	1.17399	1.17415	4047	0	1
2025.09.29	16:15:00	1.17413	1.17428	1.17371	1.17426	3193	0	1
2025.09.29	16:30:00	1.17427	1.17523	1.17407	1.17493	4215	0	1
2025.09.29	16:45:00	1.17495	1.17544	1.17404	1.17407	3879	0	1
2025.09.29	17:00:00	1.17409	1.17446	1.17358	1.17399	3958	0	1
2025.09.29	17:15:00	1.17400	1.17406	1.17323	1.17349	3590	0	1
2025.09.29	17:30:00	1.17348	1.17374	1.17304	1.17331	3217	0	1
2025.09.29	17:45:00	1.17330	1.17347	1.17293	1.17300	4092	0	1
2025.09.29	18:00:00	1.17300	1.17338	1.17238	1.17254	3927	0	1
2025.09.29	18:15:00	1.17253	1.17341	1.17225	1.17324	3256	0	1
2025.09.29	18:30:00	1.17323	1.17340	1.17277	1.17294	3057	0	1
2025.09.29	18:45:00	1.17295	1.17319	1.17276	1.17289	2506	0	1
2025.09.29	19:00:00	1.17290	1.17300	1.17258	1.17289	2450	0	1
2025.09.29	19:15:00	1.17290	1.17331	1.17260	1.17295	1881	0	1
2025.09.29	19:30:00	1.17294	1.17297	1.17256	1.17260	1638	0	1
2025.09.29	19:45:00	1.17259	1.17293	1.17252	1.17293	1616	0	1
2025.09.29	20:00:00	1.17291	1.17315	1.17264	1.17269	1923	0	1
2025.09.29	20:15:00	1.17269	1.17271	1.17227	1.17235	1846	0	1
2025.09.29	20:30:00	1.17235	1.17244	1.17219	1.17235	1925	0	1
2025.09.29	20:45:00	1.17236	1.17254	1.17211	1.17214	1912	0	1
2025.09.29	21:00:00	1.17214	1.17251	1.17199	1.17240	1773	0	1
2025.09.29	21:15:00	1.17240	1.17281	1.17238	1.17274	1527	0	1
2025.09.29	21:30:00	1.17274	1.17306	1.17255	1.17295	1866	0	1
2025.09.29	21:45:00	1.17295	1.17327	1.17276	1.17312	1997	0	1
2025.09.29	22:00:00	1.17313	1.17314	1.17257	1.17288	1693	0	1
2025.09.29	22:15:00	1.17287	1.17316	1.17285	1.17304	1479	0	1
2025.09.29	22:30:00	1.17303	1.17311	1.17279	1.17289	1359	0	1
2025.09.29	22:45:00	1.17287	1.17291	1.17263	1.17275	1650	0	1
2025.09.29	23:00:00	1.17273	1.17276	1.17239	1.17251	1216	0	1
2025.09.29	23:15:00	1.17250	1.17265	1.17233	1.17236	1015	0	1
2025.09.29	23:30:00	1.17237	1.17256	1.17235	1.17252	843	0	1
2025.09.29	23:45:00	1.17252	1.17276	1.17241	1.17263	1427	0	2
2025.09.30	00:00:00	1.17264	1.17264	1.17226	1.17243	61	0	5
2025.09.30	00:15:00	1.17243	1.17262	1.17241	1.17261	103	0	32
2025.09.30	00:30:00	1.17263	1.17263	1.17239	1.17261	488	0	19
2025.09.30	00:45:00	1.17261	1.17269	1.17236	1.17246	883	0	17
