<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.21	23:00:00	1.16895	1.16910	1.16889	1.16897	373	0	1
2025.07.21	23:15:00	1.16896	1.16910	1.16883	1.16898	316	0	1
2025.07.21	23:30:00	1.16897	1.16925	1.16893	1.16918	367	0	1
2025.07.21	23:45:00	1.16917	1.16968	1.16895	1.16895	562	0	5
2025.07.22	00:00:00	1.16895	1.16918	1.16867	1.16914	60	0	27
2025.07.22	00:15:00	1.16911	1.16928	1.16899	1.16917	65	0	27
2025.07.22	00:30:00	1.16917	1.16943	1.16916	1.16919	151	0	24
2025.07.22	00:45:00	1.16919	1.16933	1.16901	1.16912	204	0	21
2025.07.22	01:00:00	1.16912	1.16950	1.16908	1.16936	222	0	1
2025.07.22	01:15:00	1.16937	1.16944	1.16934	1.16935	111	0	1
2025.07.22	01:30:00	1.16936	1.16949	1.16933	1.16943	146	0	1
2025.07.22	01:45:00	1.16946	1.16949	1.16930	1.16949	125	0	1
2025.07.22	02:00:00	1.16949	1.16949	1.16923	1.16926	96	0	1
2025.07.22	02:15:00	1.16926	1.16926	1.16904	1.16911	125	0	1
2025.07.22	02:30:00	1.16911	1.16935	1.16908	1.16928	150	0	1
2025.07.22	02:45:00	1.16927	1.16961	1.16918	1.16950	192	0	1
2025.07.22	03:00:00	1.16955	1.16956	1.16840	1.16840	454	0	1
2025.07.22	03:15:00	1.16840	1.16891	1.16834	1.16889	384	0	1
2025.07.22	03:30:00	1.16889	1.16933	1.16874	1.16923	371	0	1
2025.07.22	03:45:00	1.16924	1.16929	1.16874	1.16886	487	0	1
2025.07.22	04:00:00	1.16886	1.16903	1.16869	1.16888	281	0	1
2025.07.22	04:15:00	1.16889	1.16903	1.16857	1.16866	306	0	1
2025.07.22	04:30:00	1.16866	1.16902	1.16825	1.16838	386	0	1
2025.07.22	04:45:00	1.16838	1.16891	1.16833	1.16882	451	0	1
2025.07.22	05:00:00	1.16882	1.16948	1.16882	1.16948	312	0	1
2025.07.22	05:15:00	1.16948	1.16958	1.16912	1.16913	271	0	1
2025.07.22	05:30:00	1.16913	1.16913	1.16884	1.16903	269	0	1
2025.07.22	05:45:00	1.16899	1.16924	1.16897	1.16906	172	0	1
2025.07.22	06:00:00	1.16912	1.16912	1.16852	1.16862	243	0	1
2025.07.22	06:15:00	1.16862	1.16893	1.16856	1.16890	301	0	1
2025.07.22	06:30:00	1.16889	1.16898	1.16865	1.16896	256	0	1
2025.07.22	06:45:00	1.16897	1.16905	1.16855	1.16875	355	0	1
2025.07.22	07:00:00	1.16874	1.16887	1.16861	1.16885	233	0	1
2025.07.22	07:15:00	1.16881	1.16936	1.16876	1.16929	263	0	1
2025.07.22	07:30:00	1.16929	1.16936	1.16893	1.16918	237	0	1
2025.07.22	07:45:00	1.16917	1.16948	1.16883	1.16885	323	0	1
2025.07.22	08:00:00	1.16885	1.16923	1.16877	1.16884	325	0	1
2025.07.22	08:15:00	1.16884	1.16892	1.16855	1.16883	356	0	1
2025.07.22	08:30:00	1.16884	1.16894	1.16862	1.16867	355	0	1
2025.07.22	08:45:00	1.16867	1.16884	1.16833	1.16873	351	0	1
2025.07.22	09:00:00	1.16873	1.16902	1.16850	1.16895	474	0	1
2025.07.22	09:15:00	1.16895	1.16914	1.16855	1.16859	368	0	1
2025.07.22	09:30:00	1.16859	1.16905	1.16852	1.16858	422	0	1
2025.07.22	09:45:00	1.16858	1.16923	1.16842	1.16911	596	0	1
2025.07.22	10:00:00	1.16909	1.16924	1.16855	1.16864	682	0	1
2025.07.22	10:15:00	1.16862	1.16896	1.16833	1.16889	437	0	1
2025.07.22	10:30:00	1.16888	1.16901	1.16864	1.16892	330	0	1
2025.07.22	10:45:00	1.16890	1.16891	1.16818	1.16860	731	0	1
2025.07.22	11:00:00	1.16861	1.16952	1.16840	1.16897	742	0	1
2025.07.22	11:15:00	1.16897	1.16920	1.16886	1.16900	464	0	1
2025.07.22	11:30:00	1.16901	1.17035	1.16896	1.16991	677	0	1
2025.07.22	11:45:00	1.16991	1.17013	1.16962	1.16985	487	0	1
2025.07.22	12:00:00	1.16990	1.17030	1.16976	1.16991	598	0	1
2025.07.22	12:15:00	1.16991	1.17021	1.16981	1.16996	414	0	1
2025.07.22	12:30:00	1.16996	1.17002	1.16935	1.16990	464	0	1
2025.07.22	12:45:00	1.16990	1.17071	1.16984	1.17055	441	0	1
2025.07.22	13:00:00	1.17055	1.17096	1.17040	1.17085	495	0	1
2025.07.22	13:15:00	1.17086	1.17096	1.17039	1.17045	383	0	1
2025.07.22	13:30:00	1.17046	1.17054	1.17007	1.17045	466	0	1
2025.07.22	13:45:00	1.17042	1.17043	1.16998	1.17020	414	0	1
2025.07.22	14:00:00	1.17020	1.17040	1.17012	1.17022	391	0	1
2025.07.22	14:15:00	1.17022	1.17034	1.16944	1.16968	455	0	1
2025.07.22	14:30:00	1.16967	1.17012	1.16965	1.17000	584	0	1
2025.07.22	14:45:00	1.17000	1.17034	1.16968	1.17016	696	0	1
2025.07.22	15:00:00	1.17016	1.17050	1.16953	1.16955	582	0	1
2025.07.22	15:15:00	1.16955	1.16957	1.16878	1.16904	536	0	1
2025.07.22	15:30:00	1.16906	1.16935	1.16876	1.16885	639	0	1
2025.07.22	15:45:00	1.16886	1.16944	1.16832	1.16908	1021	0	1
2025.07.22	16:00:00	1.16913	1.16966	1.16789	1.16833	868	0	1
2025.07.22	16:15:00	1.16832	1.16928	1.16815	1.16889	765	0	1
2025.07.22	16:30:00	1.16888	1.17018	1.16861	1.16995	901	0	1
2025.07.22	16:45:00	1.16995	1.17047	1.16950	1.17045	1064	0	1
2025.07.22	17:00:00	1.17044	1.17049	1.16910	1.16957	1063	0	1
2025.07.22	17:15:00	1.16956	1.17013	1.16954	1.16991	897	0	1
2025.07.22	17:30:00	1.16995	1.17067	1.16985	1.17060	937	0	1
2025.07.22	17:45:00	1.17060	1.17264	1.17038	1.17222	2014	0	1
2025.07.22	18:00:00	1.17221	1.17329	1.17147	1.17321	1490	0	1
2025.07.22	18:15:00	1.17321	1.17392	1.17295	1.17334	924	0	1
2025.07.22	18:30:00	1.17333	1.17466	1.17310	1.17418	957	0	1
2025.07.22	18:45:00	1.17419	1.17492	1.17388	1.17481	749	0	1
2025.07.22	19:00:00	1.17485	1.17598	1.17448	1.17551	898	0	1
2025.07.22	19:15:00	1.17552	1.17589	1.17536	1.17582	657	0	1
2025.07.22	19:30:00	1.17584	1.17607	1.17514	1.17574	655	0	1
2025.07.22	19:45:00	1.17574	1.17578	1.17512	1.17552	596	0	1
2025.07.22	20:00:00	1.17553	1.17555	1.17509	1.17525	475	0	1
2025.07.22	20:15:00	1.17525	1.17534	1.17468	1.17470	480	0	1
2025.07.22	20:30:00	1.17470	1.17484	1.17432	1.17453	481	0	1
2025.07.22	20:45:00	1.17453	1.17488	1.17443	1.17459	327	0	1
2025.07.22	21:00:00	1.17458	1.17475	1.17420	1.17436	354	0	1
2025.07.22	21:15:00	1.17441	1.17462	1.17430	1.17433	323	0	1
2025.07.22	21:30:00	1.17434	1.17479	1.17428	1.17475	318	0	1
2025.07.22	21:45:00	1.17474	1.17484	1.17464	1.17482	333	0	1
2025.07.22	22:00:00	1.17478	1.17499	1.17449	1.17493	317	0	1
2025.07.22	22:15:00	1.17493	1.17515	1.17486	1.17493	284	0	1
2025.07.22	22:30:00	1.17491	1.17501	1.17474	1.17500	319	0	1
2025.07.22	22:45:00	1.17499	1.17530	1.17493	1.17516	343	0	1
2025.07.22	23:00:00	1.17515	1.17527	1.17451	1.17477	401	0	1
2025.07.22	23:15:00	1.17478	1.17506	1.17474	1.17501	257	0	1
2025.07.22	23:30:00	1.17502	1.17520	1.17495	1.17516	181	0	1
2025.07.22	23:45:00	1.17518	1.17546	1.17515	1.17540	381	0	5
2025.07.23	00:00:00	1.17533	1.17535	1.17522	1.17534	44	0	21
2025.07.23	00:15:00	1.17530	1.17530	1.17485	1.17486	95	0	21
2025.07.23	00:30:00	1.17486	1.17495	1.17484	1.17492	112	0	21
2025.07.23	00:45:00	1.17492	1.17499	1.17471	1.17471	206	0	21
2025.07.23	01:00:00	1.17471	1.17507	1.17470	1.17479	289	0	1
2025.07.23	01:15:00	1.17479	1.17501	1.17470	1.17498	176	0	1
2025.07.23	01:30:00	1.17497	1.17500	1.17465	1.17498	202	0	1
2025.07.23	01:45:00	1.17498	1.17502	1.17482	1.17484	200	0	1
2025.07.23	02:00:00	1.17484	1.17559	1.17478	1.17558	323	0	1
2025.07.23	02:15:00	1.17558	1.17563	1.17425	1.17432	494	0	1
2025.07.23	02:30:00	1.17432	1.17437	1.17384	1.17395	389	0	1
2025.07.23	02:45:00	1.17395	1.17399	1.17365	1.17382	482	0	1
2025.07.23	03:00:00	1.17378	1.17389	1.17336	1.17347	510	0	1
2025.07.23	03:15:00	1.17348	1.17434	1.17340	1.17429	836	0	1
2025.07.23	03:30:00	1.17428	1.17434	1.17371	1.17406	632	0	1
2025.07.23	03:45:00	1.17404	1.17481	1.17393	1.17473	731	0	1
2025.07.23	04:00:00	1.17477	1.17487	1.17373	1.17409	668	0	1
2025.07.23	04:15:00	1.17409	1.17419	1.17380	1.17394	572	0	1
2025.07.23	04:30:00	1.17394	1.17426	1.17323	1.17340	536	0	1
2025.07.23	04:45:00	1.17340	1.17392	1.17306	1.17373	661	0	1
2025.07.23	05:00:00	1.17370	1.17410	1.17370	1.17393	464	0	1
2025.07.23	05:15:00	1.17393	1.17421	1.17366	1.17369	1047	0	1
2025.07.23	05:30:00	1.17367	1.17381	1.17327	1.17371	616	0	1
2025.07.23	05:45:00	1.17370	1.17382	1.17332	1.17349	459	0	1
2025.07.23	06:00:00	1.17349	1.17384	1.17342	1.17377	420	0	1
2025.07.23	06:15:00	1.17378	1.17447	1.17377	1.17442	425	0	1
2025.07.23	06:30:00	1.17443	1.17462	1.17429	1.17447	491	0	1
2025.07.23	06:45:00	1.17447	1.17458	1.17380	1.17392	392	0	1
2025.07.23	07:00:00	1.17390	1.17399	1.17340	1.17371	404	0	1
2025.07.23	07:15:00	1.17369	1.17382	1.17322	1.17359	321	0	1
2025.07.23	07:30:00	1.17359	1.17374	1.17341	1.17364	294	0	1
2025.07.23	07:45:00	1.17365	1.17389	1.17334	1.17351	414	0	1
2025.07.23	08:00:00	1.17352	1.17380	1.17328	1.17341	391	0	1
2025.07.23	08:15:00	1.17341	1.17355	1.17312	1.17351	335	0	1
2025.07.23	08:30:00	1.17350	1.17359	1.17277	1.17279	576	0	1
2025.07.23	08:45:00	1.17280	1.17321	1.17271	1.17305	484	0	1
2025.07.23	09:00:00	1.17306	1.17361	1.17303	1.17325	708	0	1
2025.07.23	09:15:00	1.17324	1.17359	1.17306	1.17349	492	0	1
2025.07.23	09:30:00	1.17349	1.17370	1.17308	1.17353	645	0	1
2025.07.23	09:45:00	1.17352	1.17427	1.17346	1.17425	709	0	1
2025.07.23	10:00:00	1.17420	1.17485	1.17371	1.17474	823	0	1
2025.07.23	10:15:00	1.17472	1.17531	1.17400	1.17445	819	0	1
2025.07.23	10:30:00	1.17446	1.17475	1.17386	1.17389	682	0	1
2025.07.23	10:45:00	1.17388	1.17426	1.17339	1.17422	717	0	1
2025.07.23	11:00:00	1.17423	1.17482	1.17372	1.17438	624	0	1
2025.07.23	11:15:00	1.17440	1.17442	1.17375	1.17387	503	0	1
2025.07.23	11:30:00	1.17387	1.17398	1.17311	1.17338	744	0	1
2025.07.23	11:45:00	1.17343	1.17346	1.17310	1.17331	565	0	1
2025.07.23	12:00:00	1.17325	1.17358	1.17313	1.17345	533	0	1
2025.07.23	12:15:00	1.17346	1.17348	1.17305	1.17327	493	0	1
2025.07.23	12:30:00	1.17328	1.17382	1.17319	1.17372	486	0	1
2025.07.23	12:45:00	1.17372	1.17397	1.17352	1.17361	807	0	1
2025.07.23	13:00:00	1.17361	1.17361	1.17277	1.17299	555	0	1
2025.07.23	13:15:00	1.17299	1.17356	1.17285	1.17342	610	0	1
2025.07.23	13:30:00	1.17343	1.17366	1.17311	1.17337	473	0	1
2025.07.23	13:45:00	1.17338	1.17348	1.17231	1.17260	532	0	1
2025.07.23	14:00:00	1.17261	1.17289	1.17236	1.17251	631	0	1
2025.07.23	14:15:00	1.17250	1.17293	1.17247	1.17262	507	0	1
2025.07.23	14:30:00	1.17264	1.17315	1.17249	1.17307	607	0	1
2025.07.23	14:45:00	1.17306	1.17312	1.17258	1.17258	648	0	1
2025.07.23	15:00:00	1.17259	1.17299	1.17243	1.17281	554	0	1
2025.07.23	15:15:00	1.17280	1.17334	1.17248	1.17255	523	0	1
2025.07.23	15:30:00	1.17253	1.17257	1.17203	1.17231	557	0	1
2025.07.23	15:45:00	1.17232	1.17270	1.17228	1.17252	772	0	1
2025.07.23	16:00:00	1.17251	1.17273	1.17153	1.17252	990	0	1
2025.07.23	16:15:00	1.17253	1.17305	1.17220	1.17222	695	0	1
2025.07.23	16:30:00	1.17223	1.17234	1.17111	1.17168	1000	0	1
2025.07.23	16:45:00	1.17169	1.17282	1.17162	1.17262	858	0	1
2025.07.23	17:00:00	1.17264	1.17358	1.17259	1.17303	894	0	1
2025.07.23	17:15:00	1.17305	1.17306	1.17234	1.17270	608	0	1
2025.07.23	17:30:00	1.17267	1.17367	1.17244	1.17339	885	0	1
2025.07.23	17:45:00	1.17343	1.17379	1.17265	1.17337	1095	0	1
2025.07.23	18:00:00	1.17337	1.17410	1.17304	1.17393	859	0	1
2025.07.23	18:15:00	1.17394	1.17424	1.17338	1.17338	672	0	1
2025.07.23	18:30:00	1.17338	1.17344	1.17219	1.17250	804	0	1
2025.07.23	18:45:00	1.17249	1.17585	1.17240	1.17469	1426	0	1
2025.07.23	19:00:00	1.17468	1.17609	1.17433	1.17433	2072	0	1
2025.07.23	19:15:00	1.17436	1.17543	1.17430	1.17508	1100	0	1
2025.07.23	19:30:00	1.17508	1.17539	1.17458	1.17515	936	0	1
2025.07.23	19:45:00	1.17515	1.17520	1.17432	1.17514	629	0	1
2025.07.23	20:00:00	1.17514	1.17640	1.17514	1.17570	884	0	1
2025.07.23	20:15:00	1.17571	1.17653	1.17570	1.17573	714	0	1
2025.07.23	20:30:00	1.17574	1.17635	1.17541	1.17598	574	0	1
2025.07.23	20:45:00	1.17598	1.17630	1.17456	1.17598	1156	0	1
2025.07.23	21:00:00	1.17598	1.17661	1.17596	1.17655	622	0	1
2025.07.23	21:15:00	1.17657	1.17725	1.17653	1.17724	575	0	1
2025.07.23	21:30:00	1.17724	1.17740	1.17683	1.17720	497	0	1
2025.07.23	21:45:00	1.17719	1.17741	1.17709	1.17714	478	0	1
2025.07.23	22:00:00	1.17714	1.17751	1.17705	1.17731	502	0	1
2025.07.23	22:15:00	1.17730	1.17745	1.17686	1.17700	506	0	1
2025.07.23	22:30:00	1.17699	1.17709	1.17680	1.17703	436	0	1
2025.07.23	22:45:00	1.17700	1.17743	1.17698	1.17735	415	0	1
2025.07.23	23:00:00	1.17737	1.17753	1.17721	1.17736	381	0	1
2025.07.23	23:15:00	1.17734	1.17753	1.17729	1.17730	316	0	1
2025.07.23	23:30:00	1.17731	1.17748	1.17707	1.17714	401	0	1
2025.07.23	23:45:00	1.17715	1.17742	1.17663	1.17673	841	0	5
2025.07.24	00:00:00	1.17656	1.17705	1.17641	1.17675	206	0	21
2025.07.24	00:15:00	1.17679	1.17731	1.17665	1.17730	282	0	21
2025.07.24	00:30:00	1.17731	1.17737	1.17719	1.17735	146	0	21
2025.07.24	00:45:00	1.17736	1.17736	1.17668	1.17669	170	0	21
2025.07.24	01:00:00	1.17672	1.17740	1.17670	1.17726	364	0	1
2025.07.24	01:15:00	1.17727	1.17750	1.17719	1.17747	207	0	1
2025.07.24	01:30:00	1.17748	1.17749	1.17736	1.17747	143	0	1
2025.07.24	01:45:00	1.17747	1.17749	1.17728	1.17737	150	0	1
2025.07.24	02:00:00	1.17738	1.17756	1.17738	1.17747	168	0	1
2025.07.24	02:15:00	1.17748	1.17790	1.17742	1.17781	220	0	1
2025.07.24	02:30:00	1.17783	1.17788	1.17760	1.17762	162	0	1
2025.07.24	02:45:00	1.17756	1.17773	1.17730	1.17733	244	0	1
2025.07.24	03:00:00	1.17734	1.17736	1.17670	1.17685	418	0	1
2025.07.24	03:15:00	1.17685	1.17719	1.17670	1.17708	441	0	1
